index,メーカー,モデル名,url,本体価格,支払価格,走行距離,登録済未使用車,禁煙車,車検,年式（初度登録）,排気量,乗車定員,駆動方式,燃料,ドア,ミッション,過給器,車体色,車台番号下3桁,その他仕様,全体のサイズ,荷台寸法,全長×全幅×全高,車両重量,駆動形式,使用燃料,最高出力,WLTCモード燃費,JC08モード燃費,10/15モード燃費,保証,法定整備,外装,内装,修復歴
69,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/15/700020225630221003002.html,47万円,54万円,12.7万km,0,0,車検整備付,2016,660,4,2WD,ハイブリッド,5D,インパネAT,0,パールホワイト,912,−,339,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,32.0km/リットル,−,1,1,4,4,有 軽度
70,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/14/700115758730220617002.html,139.9万円,--万円,0.4万km,0,1,なし,2017,660,4,2WD,ガソリン,5D,インパネAT,1,パールホワイトＩＩＩ,424,寒冷地仕様,339,208,3395x1475x1630mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,27.4km/リットル,−,0,0,5,5,無し
71,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/11/980022050900902396001.html,59.9万円,69.9万円,1.6万km,0,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,611,−,339,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,35.2km/リットル,−,1,1,5,5,無し
72,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700070042430221002002.html,108万円,121.9万円,5.9万km,0,0,車検整備付,2016,660,4,2WD,ハイブリッド,5D,CVT,1,クリスタルホワイトパール,503,−,−,−,3395x1475x1735mm,900,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,26.8km/リットル,−,1,1,5,3,無し
73,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/13/939022060100709030003.html,52万円,57.6万円,8.6万km,0,1,2023年2月,2014,660,4,4WD,ガソリン,5D,CVT,0,タングステングレーＭ,812,−,−,−,3395x1475x1620mm,870,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,26.0km/リットル,−,1,1,4,3,無し
74,ダイハツ,ミラトコット,https://www.goo-net.com/usedcar/spread/goo/13/939022092700504914001.html,111.2万円,117.8万円,0.2万km,0,0,2025年4月,2022,660,4,2WD,ガソリン,5D,CVT,0,セラミックグリーンＭ,37,−,−,−,3395x1475x1530mm,720,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,22.6km/リットル,29.8km/リットル,−,1,1,5,5,無し
75,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/13/939022050700550566005.html,138万円,147万円,0.5万km,0,1,2024年8月,2021,660,4,2WD,ガソリン,5D,CVT,0,フォレストカーキＭ,899,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,1,5,5,無し
76,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/700053014230220718002.html,95.9万円,--万円,0.5万km,0,1,なし,2019,660,4,2WD,ガソリン,5D,インパネAT,0,パール,600,寒冷地仕様,−,−,3395x1475x1500mm,670,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,34.2km/リットル,−,0,0,5,5,無し
77,マツダ,フレア,https://www.goo-net.com/usedcar/spread/goo/13/700055145230220915001.html,48万円,62.9万円,6.4万km,0,1,2023年1月,2016,660,4,2WD,ガソリン,5D,CVT,0,ブルー,755,−,−,−,3395x1475x1640mm,780,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,28.8km/リットル,−,1,1,3,4,無し
78,スズキ,ジムニー,https://www.goo-net.com/usedcar/spread/goo/13/700055147530220702001.html,129.9万円,--万円,4.6万km,0,1,なし,2011,660,4,4WD,ガソリン,3D,4AT,1,ブルーイッシュブラックパール３,252,−,−,−,3395x1475x1680mm,980,パートタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6500rpm,−,−,16.4km/リットル,0,0,4,4,無し
79,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700090343430220428001.html,159.9万円,--万円,2.1万km,0,1,なし,2019,660,4,2WD,ガソリン,5D,CVT,1,プレミアムベルベットパープルパール,745,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,0,0,5,5,無し
80,日産,ＮＶ１００クリッパーリオ,https://www.goo-net.com/usedcar/spread/goo/15/906022091900200920001.html,121万円,127.2万円,3.8万km,0,0,2023年5月,2016,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,167,−,−,−,3395x1475x1815mm,950,FR,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,16.2km/リットル,−,1,1,4,4,無し
81,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700071023230220806024.html,139.9万円,152万円,3.7万km,0,0,2022年11月,2017,660,4,2WD,ガソリン,5D,インパネAT,0,クリスタルブラックパールＩＩ,38,−,−,−,3395x1475x1790mm,900,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,27.0km/リットル,−,1,1,4,4,無し
82,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/16/939022080900705835001.html,104.8万円,110.2万円,4.3万km,0,0,2023年7月,2014,660,4,2WD,ガソリン,5D,CVT,0,パールホワイト３,585,−,−,−,3395x1475x1750mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,28.0km/リットル,−,1,1,4,4,無し
83,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/11/700091017930220910001.html,175.9万円,--万円,5km,1,1,2025年8月,2022,660,4,4WD,ガソリン,5D,インパネAT,1,ゴールド,655,−,−,−,3395x1475x1630mm,890,フルタイム４WD,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,19.6km/リットル,−,−,0,0,5,5,無し
84,ホンダ,ゼストスパーク,https://www.goo-net.com/usedcar/spread/goo/19/700080083230220829001.html,16.9万円,29.9万円,11.4万km,0,0,車検整備付,2010,660,4,2WD,ガソリン,5D,4AT,0,ホワイト,132,−,−,−,3395x1475x1645mm,910,FF,無鉛レギュラーガソリン,52ps(38kW)/6700rpm,−,18.4km/リットル,21.0km/リットル,1,1,3,4,無し
85,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022083100500164001.html,69.8万円,76万円,12.7万km,0,1,2024年5月,2015,660,4,2WD,ガソリン,5D,インパネAT,1,ポリッシュドメタルメタリック,136,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,22.0km/リットル,−,1,1,4,4,無し
86,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/14/965022082801201218003.html,155.9万円,166.9万円,20km,1,0,車検整備付,2019,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイトＩＩＩ×ナチュラルベージュマイカメタリック,412,−,−,−,3395x1475x1655mm,920,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,20.6km/リットル,28.6km/リットル,−,1,1,5,5,無し
87,日産,デイズルークス,https://www.goo-net.com/usedcar/spread/goo/19/700080083230220313007.html,46.9万円,59.9万円,11.1万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,インパネAT,0,ホワイト,935,−,−,−,3395x1475x1775mm,940,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,22.0km/リットル,−,1,1,3,3,有 軽度
88,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/11/700090343430220518002.html,109.9万円,--万円,3.6万km,0,1,なし,2013,660,4,2WD,ガソリン,5D,CVT,1,クリスタルブラックパール,964,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,18.8km/リットル,−,0,0,4,4,無し
89,三菱,ｅＫカスタム,https://www.goo-net.com/usedcar/spread/goo/15/700020876930220817004.html,49.9万円,62万円,4.4万km,0,0,2022年11月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,677,−,−,−,3395x1475x1620mm,830,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,−,26.8km/リットル,−,1,1,4,4,無し
90,ダイハツ,ムーヴキャンバス,https://www.goo-net.com/usedcar/spread/goo/14/932022050600509995003.html,149.9万円,--万円,4.3万km,0,1,なし,2017,660,4,4WD,ガソリン,5D,CVT,0,レッド,203,−,−,−,3395x1475x1655mm,970,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,27.4km/リットル,−,0,0,5,4,無し
91,ダイハツ,タフト,https://www.goo-net.com/usedcar/spread/goo/16/700070290030220705004.html,146.9万円,159.4万円,3km,1,1,2024年12月,2021,660,4,2WD,ガソリン,5D,CVT,0,レイクブルーメタリック,934,−,−,−,3395x1475x1630mm,830,FF,無鉛レギュラーガソリン,52ps(38kW)/6900rpm,20.5km/リットル,25.7km/リットル,−,1,0,5,5,無し
92,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/19/700080053430220720001.html,59.9万円,64.9万円,5.0万km,0,0,2024年6月,2011,660,4,2WD,ガソリン,5D,インパネAT,0,ルナグレーパールメタリック,748,−,−,−,3395x1475x1675mm,830,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,20.4km/リットル,21.0km/リットル,1,1,4,3,無し
93,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700051051130220910002.html,119.9万円,--万円,3.4万km,0,1,なし,2015,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,834,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.2km/リットル,−,0,0,4,4,無し
94,スズキ,アルトラパン,https://www.goo-net.com/usedcar/spread/goo/13/700050074630220918001.html,39.8万円,51万円,6.2万km,0,1,車検整備付,2007,660,4,2WD,ガソリン,5D,コラムAT,0,ムスクブルーメタリックツートン,639,−,−,−,3395x1475x1505mm,790,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,−,19.8km/リットル,1,1,4,4,無し
95,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/16/700070290030220906010.html,86.9万円,99.4万円,8km,1,1,2024年11月,2021,660,4,2WD,ガソリン,5D,インパネAT,0,ブラック,884,−,−,−,3395x1475x1500mm,650,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,25km/リットル,35.2km/リットル,−,1,0,5,5,無し
96,マツダ,フレアワゴン,https://www.goo-net.com/usedcar/spread/goo/19/700080053430220324001.html,39.9万円,49.9万円,11.9万km,0,0,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,フォレストアクアメタリック,325,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,0,4,4,無し
97,ダイハツ,ムーヴ,https://www.goo-net.com/usedcar/spread/goo/17/939022092500708866001.html,64.8万円,73.3万円,4.6万km,0,0,車検整備付,2015,660,4,2WD,ガソリン,5D,CVT,0,ブライトシルバーＭ,231,−,−,−,3395x1475x1630mm,820,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,31.0km/リットル,−,1,1,4,4,無し
98,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/19/700080083230220408005.html,26.9万円,39.9万円,7.9万km,0,0,車検整備付,2017,660,4,2WD,ガソリン,5D,インパネAT,0,シルバー,943,−,−,−,3395x1475x1490mm,730,FF,無鉛レギュラーガソリン,49ps(36kW)/6800rpm,−,35.2km/リットル,−,1,1,4,4,無し
99,ダイハツ,ミラ,https://www.goo-net.com/usedcar/spread/goo/16/700070351330221002001.html,39万円,45万円,4.0万km,0,0,2022年12月,2015,660,4,2WD,ガソリン,5D,5MT,0,ホワイト,709,−,−,−,3395x1475x1530mm,750,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,24.2km/リットル,−,1,1,4,4,無し
100,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/13/700053014230220519002.html,59.9万円,--万円,3.8万km,0,1,なし,2010,660,4,2WD,ガソリン,5D,インパネAT,0,プラムブラウンクリスタルマイカ,456,−,−,−,3395x1475x1530mm,800,FF,無鉛レギュラーガソリン,58ps(43kW)/7200rpm,−,−,23.5km/リットル,0,0,4,4,無し
101,三菱,トッポ,https://www.goo-net.com/usedcar/spread/goo/18/700130016930220428001.html,36.8万円,45.7万円,9.1万km,0,0,車検整備付,2009,660,4,2WD,ガソリン,5D,4AT,0,ブラックマイカ,72,−,−,−,3395x1475x1680mm,840,FF,無鉛レギュラーガソリン,50ps(37kW)/6500rpm,−,−,−,1,1,4,4,無し
102,スズキ,ワゴンＲ,https://www.goo-net.com/usedcar/spread/goo/16/700070290030220911025.html,119.9万円,132.4万円,5km,1,1,2025年4月,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,フィズブルーパールメタリック,533,−,−,−,3395x1475x1650mm,770,FF,無鉛レギュラーガソリン,49ps(36kW)/6500rpm,25.2km/リットル,31.0km/リットル,−,1,1,5,5,無し
103,ダイハツ,ミラココア,https://www.goo-net.com/usedcar/spread/goo/13/700090345230220607001.html,69.9万円,--万円,3.9万km,0,1,なし,2013,660,4,2WD,ガソリン,5D,インパネAT,0,コットンアイボリー,763,−,−,−,3395x1475x1530mm,800,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,26.0km/リットル,27.5km/リットル,0,0,4,4,無し
104,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/10/700030174030220918001.html,98.8万円,108万円,4.2万km,0,0,2024年3月,2017,660,4,4WD,ハイブリッド,5D,CVT,0,ブルーイッシュブラックパール３,522,−,339,−,3395x1475x1740mm,890,フルタイム４WD,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,29.0km/リットル,−,1,1,4,4,有 軽度
105,日産,デイズ,https://www.goo-net.com/usedcar/spread/goo/13/906022093000501516002.html,138.9万円,148.5万円,0.9万km,0,0,車検整備付,2019,660,4,2WD,ハイブリッド,5D,インパネAT,0,パープル,637,−,−,−,3395x1475x1640mm,860,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,21.2km/リットル,28.6km/リットル,−,1,1,4,4,無し
106,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/954022090900504875001.html,182.8万円,195.9万円,8km,1,1,2025年8月,2022,660,4,2WD,ガソリン,5D,インパネAT,0,黒,661,−,−,−,3395x1475x1790mm,910,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,21.2km/リットル,27.0km/リットル,−,1,1,5,5,無し
107,ダイハツ,ミライース,https://www.goo-net.com/usedcar/spread/goo/13/939022061500503690009.html,39万円,43.5万円,2.4万km,0,1,2023年4月,2012,660,4,2WD,ガソリン,5D,CVT,0,プラムブラウンクリスタルマイカ,70,−,−,−,3395x1475x1500mm,730,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,−,30.0km/リットル,32.0km/リットル,1,1,3,4,有 軽度
108,日産,ルークス,https://www.goo-net.com/usedcar/spread/goo/15/965022092000208892011.html,139.9万円,151.6万円,10km,1,1,2025年8月,2022,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブラック（Ｐ）,535,−,−,−,3395x1475x1780mm,940,FF,無鉛レギュラーガソリン,52ps(38kW)/6400rpm,20.8km/リットル,27.2km/リットル,−,1,0,5,5,無し
109,ホンダ,Ｎ−ＷＧＮ,https://www.goo-net.com/usedcar/spread/goo/15/917022040900600128009.html,74.8万円,80.9万円,3.2万km,0,0,2023年3月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,チェリーシェルピンクメタリック,162,−,−,−,3395x1475x1655mm,820,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,29.2km/リットル,−,1,1,4,4,無し
110,ダイハツ,キャスト,https://www.goo-net.com/usedcar/spread/goo/13/700054053530220822001.html,116万円,129.8万円,4.7万km,0,0,2023年10月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,パールホワイトＩＩＩ,692,寒冷地仕様,−,−,3395x1475x1600mm,850,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,−,24.8km/リットル,−,1,1,5,4,無し
111,スズキ,アルトラパンショコラ,https://www.goo-net.com/usedcar/spread/goo/13/700050412930220809007.html,95.9万円,--万円,1.8万km,0,1,なし,2013,660,4,2WD,ガソリン,5D,CVT,0,シャンパンピンクパールメタリック,931,−,−,−,3395x1475x1515mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,26.0km/リットル,−,0,0,4,4,無し
112,スズキ,エブリイ,https://www.goo-net.com/usedcar/spread/goo/13/700050412930220829007.html,79.9万円,--万円,1.2万km,0,1,なし,2017,660,2,2WD,ガソリン,5D,5AT,0,スペリアホワイト,545,−,−,−,3395x1475x1895mm,870,FR,無鉛レギュラーガソリン,49ps(36kW)/6200rpm,17.2km/リットル,20.5km/リットル,−,0,0,4,5,無し
113,トヨタ,ピクシスメガ,https://www.goo-net.com/usedcar/spread/goo/13/700050412930220918001.html,169.9万円,--万円,0.5万km,0,1,2024年1月,2021,660,4,2WD,ガソリン,5D,CVT,0,レイクブルーメタリック,770,−,−,−,3395x1475x1835mm,1000,FF,無鉛レギュラーガソリン,52ps(38kW)/6800rpm,17.4km/リットル,−,−,0,0,5,5,無し
114,ホンダ,Ｎ−ＢＯＸ,https://www.goo-net.com/usedcar/spread/goo/15/917022052000600128014.html,79.8万円,89.4万円,5.7万km,0,0,車検整備付,2013,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムディープロッソパール,573,−,−,−,3395x1475x1780mm,950,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,24.2km/リットル,−,1,1,4,4,無し
115,スズキ,スペーシアカスタム,https://www.goo-net.com/usedcar/spread/goo/13/971022070500510411001.html,149.8万円,156万円,1.8万km,0,0,2023年4月,2018,660,4,2WD,ハイブリッド,5D,インパネAT,0,ブリスクブルーメタリック,711,−,−,−,3395x1475x1785mm,890,FF,無鉛レギュラーガソリン,52ps(38kW)/6500rpm,−,28.2km/リットル,−,1,1,4,4,無し
116,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/16/700071023230220817027.html,149.9万円,162万円,4.1万km,0,0,2023年12月,2018,660,4,2WD,ガソリン,5D,インパネAT,0,グレー,668,−,−,−,3395x1475x1790mm,930,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,25.0km/リットル,−,1,1,4,4,無し
117,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/917022092000560168002.html,88万円,93.1万円,7.6万km,0,0,2023年2月,2014,660,4,2WD,ガソリン,5D,インパネAT,0,プレミアムホワイトパール,19,−,−,−,3395x1475x1780mm,960,FF,無鉛レギュラーガソリン,58ps(43kW)/7300rpm,−,25.2km/リットル,−,1,1,4,4,無し
118,ホンダ,Ｎ−ＢＯＸカスタム,https://www.goo-net.com/usedcar/spread/goo/13/700040281730220326002.html,119.9万円,--万円,3.0万km,0,1,なし,2015,660,4,2WD,ガソリン,5D,インパネAT,1,スマートブラック,386,−,−,−,3395x1475x1780mm,980,FF,無鉛レギュラーガソリン,64ps(47kW)/6000rpm,−,21.6km/リットル,−,0,0,4,4,無し
119,スズキ,アルトラパンショコラ,https://www.goo-net.com/usedcar/spread/goo/13/932022022800401819002.html,95.9万円,--万円,2.7万km,0,1,2022年11月,2013,660,4,2WD,ガソリン,5D,インパネAT,0,カシスピンクパールメタリック,791,−,−,−,3395x1475x1515mm,800,FF,無鉛レギュラーガソリン,54ps(40kW)/6500rpm,−,26.0km/リットル,−,0,0,4,4,無し
120,ダイハツ,タント,https://www.goo-net.com/usedcar/spread/goo/13/700115762430220528003.html,169.9万円,--万円,3.6万km,0,1,なし,2019,660,4,2WD,ガソリン,5D,インパネAT,1,ブラックマイカメタリック,826,−,−,−,3395x1475x1755mm,920,FF,無鉛レギュラーガソリン,64ps(47kW)/6400rpm,20km/リットル,25.2km/リットル,−,0,0,4,4,無し
121,スズキ,スペーシア,https://www.goo-net.com/usedcar/spread/goo/13/700050841530220627001.html,69.8万円,85.4万円,2.5万km,0,0,2023年1月,2013,660,4,2WD,ガソリン,5D,CVT,0,キャンドルオレンジメタリック,6,−,−,−,3395x1475x1735mm,850,FF,無鉛レギュラーガソリン,52ps(38kW)/6000rpm,−,29.0km/リットル,−,1,1,4,4,無し
